date,open,high,low,close,volume
04/06/2012,107.661,108.256,106.895,107.775,2765111
05/06/2012,107.421,108.524,107.215,108.153,2126524
06/06/2012,109.056,110.896,108.621,110.891,2177230
07/06/2012,111.628,111.943,110.862,111.148,2212986
08/06/2012,110.731,111.548,110.153,111.548,1482378
11/06/2012,112.383,112.44,109.965,110.045,1957193
12/06/2012,109.833,111.28,109.833,111.211,1807950
13/06/2012,111.102,111.577,109.953,110.382,1941885
14/06/2012,110.325,111.943,110.176,111.525,2143567
15/06/2012,112.086,113.909,111.697,113.812,3820152
18/06/2012,112.937,114.12,112.709,113.349,2020334
19/06/2012,113.657,114.321,113.64,113.715,1971722
20/06/2012,113.583,114.178,112.897,113.629,2019915
21/06/2012,113.795,114.012,110.434,110.548,2581010
22/06/2012,110.822,111.4,110.451,110.725,5275505
25/06/2012,110.028,110.548,109.57,110.245,1920300
26/06/2012,110.633,110.714,109.039,109.725,2054414
27/06/2012,109.833,110.725,109.124,110.325,1651890
28/06/2012,109.313,109.799,107.981,109.41,2372155
29/06/2012,111.211,111.931,109.988,111.8,3144855
02/07/2012,112.246,112.726,111.382,111.943,1690338
03/07/2012,111.731,112.234,111.417,112,867233
05/07/2012,111.4,112.526,110.685,111.634,1608542
06/07/2012,110.851,110.862,108.461,109.416,2961469
09/07/2012,109.044,109.182,107.495,108.421,2384590
10/07/2012,108.781,109.262,106.095,106.472,2804453
11/07/2012,106.449,107.101,104.9,105.895,3262348
12/07/2012,105.323,105.403,103.951,104.66,2948555
13/07/2012,104.871,106.512,104.626,106.329,2351643
16/07/2012,106.083,106.381,105.512,105.632,1880120
17/07/2012,106.169,106.489,104.723,104.98,3084463
18/07/2012,105.266,107.804,104.923,107.61,4795071
19/07/2012,110.553,112.526,110.308,111.662,6215686
20/07/2012,110.948,111.411,109.85,110.01,2863889
23/07/2012,108.484,109.353,107.581,109.084,2334603
24/07/2012,109.136,109.365,107.787,108.804,2150801
25/07/2012,108.787,110.193,108.221,109.227,2292332
26/07/2012,110.605,111.439,110.079,110.868,1962931
27/07/2012,111.525,112.846,110.868,112.263,2497718
30/07/2012,112.223,113.092,111.994,112.428,1666422
31/07/2012,112.326,112.943,111.971,112.028,2096928
01/08/2012,112.589,113.097,111.308,111.571,1530273
02/08/2012,110.988,112.383,110.336,111.154,1681729
03/08/2012,112.314,113.726,112.131,113.48,1960064
06/08/2012,113.617,114.292,113.48,113.617,1397832
07/08/2012,114.001,114.829,113.64,114.286,1918985
08/08/2012,113.821,114.636,113.758,114.258,1241971
09/08/2012,114.022,114.504,113.603,113.907,1297096
10/08/2012,113.592,114.453,113.23,114.407,1561546
13/08/2012,114.172,114.803,113.546,114.246,1452140
14/08/2012,114.172,114.43,113.506,113.833,1538609
15/08/2012,114.183,114.43,113.62,113.896,1268092
16/08/2012,114.108,115.572,113.735,115.297,1639009
17/08/2012,115.434,115.963,115.193,115.515,1532304
20/08/2012,115.211,115.463,114.832,115.102,1402720
21/08/2012,115.383,115.388,113.879,114.039,1868271
22/08/2012,114.034,114.039,113.035,113.236,1979240
23/08/2012,113.115,113.304,112.197,112.346,1655762
24/08/2012,111.921,113.729,111.485,113.534,1584966
27/08/2012,113.643,113.838,112.294,112.34,1500477
28/08/2012,112.266,112.581,111.657,111.869,1524737
29/08/2012,112.019,112.541,111.887,111.99,1285867
30/08/2012,111.812,112.214,110.899,111.008,1645854
31/08/2012,111.548,112.49,111.06,111.858,1917512
04/09/2012,112.868,113.19,110.939,111.68,2710804
05/09/2012,111.605,112.432,111.307,111.967,1989088
06/09/2012,112.667,114.505,112.581,114.298,2360906
07/09/2012,114.309,114.527,113.712,114.527,2049857
10/09/2012,114.464,115.859,114.085,115.36,2526818
11/09/2012,115.13,116.801,115.107,116.692,2348234
12/09/2012,116.835,117.484,116.514,116.979,1971975
13/09/2012,117.329,118.724,116.801,118.465,2329620
14/09/2012,118.397,119.206,118.287,118.724,2436204
17/09/2012,118.001,119.401,118.001,118.919,1966631
18/09/2012,118.764,119.338,118.534,118.873,1486847
19/09/2012,119.149,119.16,118.265,118.506,1564609
20/09/2012,118.173,118.827,117.857,118.362,2245253
21/09/2012,119.04,119.373,118.213,118.247,7669025
24/09/2012,117.696,118.293,117.627,117.851,2108343
25/09/2012,118.029,119.017,117.656,117.673,2008724
26/09/2012,117.714,118.247,117.053,117.111,2055621
27/09/2012,117.323,118.775,117.191,118.207,1664469
28/09/2012,118.064,119.591,117.863,119.091,2948895
01/10/2012,119.413,121.56,119.373,120.825,3276756
02/10/2012,121.106,121.399,119.694,120.463,1994192
03/10/2012,120.521,121.301,120.153,120.848,1916910
04/10/2012,120.716,121.112,119.711,120.779,1775917
05/10/2012,121.215,121.583,120.59,120.894,1716411
08/10/2012,120.567,120.923,120.102,120.452,1190511
09/10/2012,120.526,120.98,119.235,119.401,2149955
10/10/2012,119.304,119.539,117.714,118.156,2416629
11/10/2012,118.586,118.988,118.047,118.121,1747395
12/10/2012,118.052,119.384,118.006,119.292,1628500
15/10/2012,119.912,120.211,119.304,119.941,1838007
16/10/2012,120.521,121.129,120.251,121.129,3381960
17/10/2012,115.509,116.772,113.982,115.176,7610417
18/10/2012,114.763,114.895,111.41,111.921,5581997
19/10/2012,112.111,112.564,110.899,111.003,3975355
22/10/2012,111.203,111.76,110.474,111.6,2643610
23/10/2012,111.1,111.37,109.613,109.791,2658563
24/10/2012,110.474,110.962,109.395,109.487,2244591
25/10/2012,109.883,110.474,109.481,109.992,1951318
26/10/2012,109.929,111.295,109.918,110.951,2405820
31/10/2012,111.829,112.754,111.158,111.674,3634280
01/11/2012,111.76,113.603,111.686,113.178,2257082
02/11/2012,113.396,113.666,110.962,111.043,2558103
05/11/2012,110.429,111.927,110.228,111.45,1643032
06/11/2012,112.093,112.949,111.76,111.984,1970172
07/11/2012,111.488,111.673,110.22,110.22,2862468
08/11/2012,110.358,110.595,109.603,109.609,2136327
09/11/2012,109.465,110.497,108.905,109.343,2214370
12/11/2012,109.568,109.995,108.058,109.119,1849971
13/11/2012,108.623,110.059,108.542,108.582,2054606
14/11/2012,109.055,109.13,106.83,106.962,2656326
15/11/2012,107.147,107.937,106.541,107.158,2057623
16/11/2012,107.435,108.144,106.726,107.787,2810963
19/11/2012,108.755,109.776,108.571,109.753,2164493
20/11/2012,109.482,109.615,108.542,109.09,1911971
21/11/2012,109.147,110.064,108.946,109.718,3129887
23/11/2012,110.128,111.563,110.012,111.563,2338609
26/11/2012,110.964,111.494,110.572,111.212,3142370
27/11/2012,110.75,111.31,110.128,110.26,1984767
28/11/2012,110.116,110.727,109.13,110.693,2173358
29/11/2012,111.137,111.223,109.666,110.433,2459411
30/11/2012,110.56,110.704,109.263,109.591,2977179
03/12/2012,109.989,110.301,108.605,109.251,2020168
04/12/2012,109.384,109.983,108.986,109.182,2406820
05/12/2012,108.98,109.24,107.787,108.773,2534316
06/12/2012,109.073,109.655,108.634,109.378,1939956
07/12/2012,109.632,110.82,109.615,110.675,2467493
10/12/2012,110.802,111.592,110.502,111.062,2073785
11/12/2012,111.385,112.319,111.367,111.973,2499277
12/12/2012,112.203,112.29,110.969,111.252,2558321
13/12/2012,110.808,111.31,110.341,110.698,2185177
14/12/2012,110.525,111.511,110.278,110.566,2308033
17/12/2012,110.566,111.805,110.566,111.638,2287224
18/12/2012,111.771,112.964,111.765,112.832,2488360
19/12/2012,112.699,113.27,112.434,112.48,2575570
20/12/2012,112.128,112.405,111.373,112.301,2523704
21/12/2012,111.339,112.146,110.456,111.523,4960740
24/12/2012,111.31,111.759,110.716,110.935,983788
26/12/2012,110.825,111.586,110.099,110.675,1674528
27/12/2012,110.433,111.442,109.955,111.114,2392889
28/12/2012,110.191,110.831,109.453,109.453,2132949
31/12/2012,109.107,110.52,108.882,110.445,2825499
02/01/2013,111.909,113.212,111.742,113.212,2553618
03/01/2013,112.82,113.178,112.111,112.59,2198146
04/01/2013,111.967,112.123,111.154,111.852,2038623
07/01/2013,111.511,111.73,110.9,111.362,1726274
08/01/2013,111.235,111.454,110.474,111.206,1825545
09/01/2013,111.558,111.563,110.502,110.889,1937180
10/01/2013,111.079,111.258,110.289,111.212,2176072
11/01/2013,111.944,112.434,111.223,112.117,2340299
14/01/2013,111.177,111.442,110.56,111.062,2516284
15/01/2013,110.306,111.125,109.776,110.993,2516224
16/01/2013,110.704,111.385,110.329,111.044,1786947
17/01/2013,111.771,112.123,111.419,111.656,2341021
18/01/2013,111.875,112.434,111.742,112.128,2749929
22/01/2013,112.065,113.057,111.863,113.057,4325668
23/01/2013,117.335,120.264,117.254,118.038,7557238
24/01/2013,117.571,118.234,117.093,117.865,2682139
25/01/2013,117.883,118.304,117.698,118.183,2025777
28/01/2013,118.113,118.903,117.79,118.16,1702995
29/01/2013,117.819,118.621,117.416,117.566,2181500
30/01/2013,117.445,118.131,117.156,117.346,1808357
31/01/2013,117.231,117.894,117.024,117.087,1864446
01/02/2013,117.998,118.402,117.531,118.304,2032894
04/02/2013,117.733,118.211,117.375,117.502,1923188
05/02/2013,117.802,118.056,116.764,116.926,2193442
06/02/2013,116.028,116.549,115.548,116.393,2194982
07/02/2013,116.161,116.329,115.038,115.652,1863390
08/02/2013,115.785,117.012,115.617,116.775,1752315
11/02/2013,116.37,116.931,115.658,115.895,1783447
12/02/2013,115.808,116.231,115.235,115.825,1490979
13/02/2013,116.179,116.352,115.553,115.854,1314131
14/02/2013,115.646,115.988,115.374,115.6,1995118
15/02/2013,115.791,116.526,115.698,116.37,2197162
19/02/2013,116.15,116.897,115.93,115.988,1815909
20/02/2013,116.161,116.798,115.142,115.403,2250217
21/02/2013,115.009,115.264,114.708,114.835,2375888
22/02/2013,115.356,116.433,115.131,116.433,1882287
25/02/2013,116.769,117.244,114.361,114.361,2328589
26/02/2013,115.009,115.744,114.552,115.304,2054108
27/02/2013,115.16,117.395,114.992,117.151,2534689
28/02/2013,117.065,117.609,116.26,116.283,2839996
01/03/2013,116.179,117.505,115.432,117.487,2003658
04/03/2013,117.302,118.807,117.279,118.807,2236892
05/03/2013,119.195,120.261,119.097,119.583,2306178
06/03/2013,119.873,120.718,119.659,120.654,2177176
07/03/2013,120.602,121.361,120.573,121.257,2352571
08/03/2013,121.506,122.021,121.262,121.812,2241192
11/03/2013,121.616,121.708,121.036,121.639,1847038
12/03/2013,121.245,122.015,121.065,121.911,2175237
13/03/2013,121.708,122.959,121.459,122.785,2032488
14/03/2013,122.837,124.985,122.837,124.951,3334383
15/03/2013,124.707,125.008,123.567,124.441,4802955
18/03/2013,123.272,124.198,123.121,123.451,1820572
19/03/2013,123.984,124.557,122.652,123.584,1937219
20/03/2013,124.349,124.962,124.082,124.522,1828445
21/03/2013,123.306,123.329,121.656,122.901,3531159
22/03/2013,122.872,123.428,122.53,122.797,1836015
25/03/2013,123.063,123.219,121.621,122.021,1963808
26/03/2013,122.617,123.04,122.461,122.959,1393168
27/03/2013,122.148,122.843,121.65,122.108,1952239
28/03/2013,121.494,123.584,121.442,123.503,2271111
01/04/2013,123.214,123.619,122.316,122.97,1298808
02/04/2013,123.283,124.32,122.502,124.117,1887678
03/04/2013,124.094,124.424,123.115,123.133,1894946
04/04/2013,123.196,123.289,121.616,122.351,2246644
05/04/2013,121.071,121.5,119.473,121.251,2512220
08/04/2013,121.054,121.199,120.047,121.199,1423995
09/04/2013,121.338,121.592,120.788,121.141,1560932
10/04/2013,122.669,123.046,121.865,122.75,2134417
11/04/2013,122.461,123.382,122.085,123.283,2213999
12/04/2013,122.05,122.455,121.465,122.391,1917111
15/04/2013,121.847,122.571,121.164,121.164,2554677
16/04/2013,122.079,122.75,121.129,122.75,1731844
17/04/2013,121.899,122.224,121.303,121.401,1980341
18/04/2013,121.656,121.737,119.363,119.942,3937911
19/04/2013,113.336,113.776,109.873,110.012,11414612
22/04/2013,110.678,110.811,108.669,108.756,5962826
23/04/2013,109.59,111.489,109.207,110.944,3813208
24/04/2013,111.263,111.46,110.643,111.002,2237196
25/04/2013,111.57,113.006,111.355,112.299,2816798
26/04/2013,112.421,112.739,111.894,112.508,2113886
29/04/2013,112.78,115.617,112.704,115.31,3592933
30/04/2013,115.299,117.302,114.268,117.273,4566511
01/05/2013,116.885,117.059,115.339,115.588,2967122
02/05/2013,115.872,117.209,115.658,117.186,2389334
03/05/2013,118.084,118.883,117.974,118.414,2720987
06/05/2013,117.997,118.113,116.682,117.412,2923149
07/05/2013,117.429,117.962,116.758,117.904,2090083
08/05/2013,118.055,119.166,117.805,119.149,2191580
09/05/2013,119.073,119.254,117.927,118.23,2155436
10/05/2013,118.305,118.98,117.986,118.945,1995343
13/05/2013,118.777,118.946,117.637,117.782,2219997
14/05/2013,117.561,118.48,117.555,118.212,2251211
15/05/2013,117.654,118.486,117.532,118.276,2451038
16/05/2013,118.672,120.179,118.672,119.073,2742439
17/05/2013,119.399,121.871,119.248,121.255,3470857
20/05/2013,121.01,121.668,120.661,120.766,2199368
21/05/2013,120.557,121.86,120.417,121.377,1815049
22/05/2013,121.29,122.25,119.905,120.411,3156088
23/05/2013,119.533,121.354,119.329,119.928,3151403
24/05/2013,119.073,120.086,118.916,119.673,2005443
28/05/2013,120.673,121.342,120.51,120.871,2440937
29/05/2013,119.963,121.243,119.859,120.952,2092821
30/05/2013,120.4,122.738,120.4,121.79,2677150
31/05/2013,121.342,123.314,121.01,121.01,3011391
03/06/2013,121.144,122.191,120.609,121.551,2021386
04/06/2013,121.348,121.581,119.3,119.946,2189512
05/06/2013,119.347,120.004,117.741,117.939,2565006
06/06/2013,118.09,118.788,117.2,118.556,2238858
07/06/2013,119.166,120.039,118.736,120.039,1797098
10/06/2013,120.4,120.406,119.196,119.265,1613884
11/06/2013,118.189,119.806,117.805,118.66,1712520
12/06/2013,119.015,119.387,116.642,117.043,2074811
13/06/2013,116.933,118.905,116.543,118.538,1764302
14/06/2013,118.655,119.102,117.398,117.625,1706494
17/06/2013,118.346,119.353,117.828,118.114,1959259
18/06/2013,118.102,119.888,118.015,119.178,1994492
19/06/2013,118.928,119.271,117.468,117.474,1731808
20/06/2013,116.735,117.334,114.763,114.803,2747187
21/06/2013,115.472,115.484,112.587,113.704,5424518
24/06/2013,112.849,113.384,111.307,112.587,2650680
25/06/2013,113.617,113.78,112.36,113.425,2340355
26/06/2013,114.001,114.152,113.146,113.355,2020291
27/06/2013,114.047,114.542,113.605,113.815,2138338
28/06/2013,111.534,112.075,109.603,111.174,6118801
01/07/2013,111.779,112.738,111.179,111.272,2703132
02/07/2013,110.982,112.407,110.679,111.4,2225654
03/07/2013,111.098,112.983,110.825,112.418,1139448
05/07/2013,113.14,113.53,111.895,113.396,1463650
08/07/2013,113.785,113.89,113.21,113.425,1793509
09/07/2013,111.621,112.157,110.982,111.284,3166677
10/07/2013,111.406,112.523,111.267,111.837,2368223
11/07/2013,112.727,112.919,112.046,112.157,2541944
12/07/2013,112.314,112.68,111.453,111.732,2734956
15/07/2013,111.936,113.372,111.505,112.855,3452969
16/07/2013,112.878,113.192,112.087,112.767,2278957
17/07/2013,113.274,113.372,112.29,113.175,4179317
18/07/2013,115.339,116.892,114.012,115.176,5107255
19/07/2013,115.129,115.176,112.413,112.587,4257932
22/07/2013,112.506,113.896,112.436,112.907,2067632
23/07/2013,112.977,114.268,112.913,113.425,1742579
24/07/2013,113.989,114.774,113.937,114.373,1799836
25/07/2013,114.193,115.083,113.821,114.728,1834156
26/07/2013,114.361,114.815,113.436,114.803,1512146
29/07/2013,114.501,114.711,113.745,114.14,1286155
30/07/2013,114.594,115.083,113.908,114.024,1620517
31/07/2013,113.14,114.548,113.14,113.46,2318327
01/08/2013,114.396,114.699,113.675,113.908,1751037
02/08/2013,113.727,113.727,112.401,113.53,2357269
05/08/2013,113.53,113.948,113.058,113.727,1515674
06/08/2013,111.842,111.988,110.685,111.104,3613486
07/08/2013,110.846,111.039,109.94,110.239,2385994
08/08/2013,110.759,111.004,109.204,109.87,2780979
09/08/2013,109.911,110.589,109.326,109.806,1987216
12/08/2013,109.309,110.823,109.262,110.548,1850785
13/08/2013,110.811,111.075,109.654,110.157,2166577
14/08/2013,110.25,110.455,109.502,109.636,1768718
15/08/2013,108.876,109.326,108.42,108.619,2258000
16/08/2013,108.473,109.011,108.356,108.356,2095335
19/08/2013,108.332,109.034,107.561,107.707,1986788
20/08/2013,107.789,108.525,107.087,107.9,1906617
21/08/2013,107.964,109.075,107.736,108.075,2171530
22/08/2013,108.537,108.888,107.719,108.268,1439718
23/08/2013,108.356,108.59,107.906,108.403,1402046
26/08/2013,108.315,109.326,107.97,108.005,1327257
27/08/2013,107.356,107.865,106.737,106.836,1951197
28/08/2013,106.801,107.263,105.877,106.497,2433386
29/08/2013,106.38,107.397,106.076,106.777,1822898
30/08/2013,106.842,106.982,106.117,106.561,1670079
03/09/2013,107.356,107.76,106.701,107.549,2132516
04/09/2013,107.327,107.684,106.585,107.064,1588684
05/09/2013,107.192,108.157,107.029,107.66,1753613
06/09/2013,107.953,108.151,106.783,107.006,1775568
09/09/2013,107.385,108.444,107.169,108.146,1845098
10/09/2013,109.443,109.706,108.958,109.093,1926064
11/09/2013,109.227,111.589,109.221,111.49,3034945
12/09/2013,111.642,111.852,110.993,111.507,2051551
13/09/2013,111.788,112.893,111.665,112.349,2269008
16/09/2013,113.243,113.892,112.606,112.922,2386420
17/09/2013,113.08,113.507,112.15,112.343,1792324
18/09/2013,112.6,113.939,112.25,113.664,2349362
19/09/2013,113.524,113.939,112.963,113.062,1943494
20/09/2013,113.396,113.67,111.092,111.092,5213812
23/09/2013,111.115,112.489,110.689,111.659,2042987
24/09/2013,111.624,111.992,110.882,111.063,1886743
25/09/2013,111.162,111.443,110.203,110.771,1623297
26/09/2013,111.139,112.109,110.765,111.209,1280293
27/09/2013,110.42,110.461,109.005,109.28,2388317
30/09/2013,108.485,109.174,107.771,108.262,2432774
01/10/2013,108.356,109.122,107.953,108.964,1639625
02/10/2013,108.473,108.923,107.812,108.134,2211953
03/10/2013,107.982,108.134,106.988,107.491,1964101
04/10/2013,107.672,108.233,107.327,107.631,1751167
07/10/2013,106.316,107.169,106.316,106.409,2425558
08/10/2013,106.339,106.397,104.48,104.486,3411279
09/10/2013,104.866,106.21,104.708,106.006,2705087
10/10/2013,107.087,108.023,106.614,108.023,2237514
11/10/2013,108.303,108.876,107.643,108.835,1976820
14/10/2013,108.397,109.321,107.818,109.309,1628556
15/10/2013,108.59,108.707,107.701,107.958,2057848
16/10/2013,108.403,109.169,108.151,109.169,4108235
17/10/2013,101.633,103.48,100.89,102.212,13679181
18/10/2013,102.194,102.311,101.288,101.598,6450382
21/10/2013,101.972,102.165,100.925,101.06,4341042
22/10/2013,101.346,102.644,101.112,102.293,4266804
23/10/2013,102.364,102.89,101.96,102.761,3307993
24/10/2013,103.147,104,103.042,103.948,3383759
25/10/2013,104.316,104.708,103.048,103.392,2961500
28/10/2013,103.504,104.001,103.012,103.685,2270416
29/10/2013,103.843,106.59,103.772,106.473,5445398
30/10/2013,106.222,106.508,105.152,105.322,3225007
31/10/2013,105.029,106.21,104.673,104.772,2640634
01/11/2013,105.123,105.433,104.579,104.784,2228708
04/11/2013,105.176,105.702,104.848,105.392,2130131
05/11/2013,104.965,105.117,103.895,103.977,3728357
06/11/2013,104.571,105.652,104.494,105.323,2803966
07/11/2013,105.564,106.616,105.564,105.799,3209002
08/11/2013,105.112,105.846,104.242,105.793,3857938
11/11/2013,105.911,107.792,105.823,107.492,3210725
12/11/2013,107.286,108.18,107.128,107.604,2618171
13/11/2013,107.133,107.886,106.734,107.886,2892314
14/11/2013,106.081,107.68,105.599,107.098,3886524
15/11/2013,107.198,107.727,106.481,107.674,3182321
18/11/2013,107.868,108.732,107.721,108.426,3286101
19/11/2013,108.521,109.443,108.238,108.885,2813988
20/11/2013,108.867,109.467,108.532,108.85,2241477
21/11/2013,109.055,109.179,107.803,108.227,2741747
22/11/2013,107.856,108.732,105.752,106.563,4678834
25/11/2013,105.946,106.24,104.518,105.176,4403211
26/11/2013,105.017,105.176,104.218,104.218,3538849
27/11/2013,104.524,105.905,104.518,105.194,2825976
29/11/2013,105.335,106.246,105.211,105.611,1764814
02/12/2013,105.482,105.558,104.106,104.318,2803536
03/12/2013,104.036,104.759,103.237,103.495,3605250
04/12/2013,103.078,104.33,102.954,103.295,3238452
05/12/2013,103.536,103.954,103.025,103.495,2695883
06/12/2013,103.859,104.624,103.454,104.43,2914078
09/12/2013,104.618,104.712,103.936,104.306,2334190
10/12/2013,103.977,104.43,103.483,104.106,2537816
11/12/2013,104.036,104.482,102.919,102.978,2514820
12/12/2013,102.896,103.33,101.861,101.902,3486960
13/12/2013,101.99,102.496,101.526,101.567,2572614
16/12/2013,101.814,104.829,101.526,104.535,4621530
17/12/2013,104.247,104.324,102.931,103.307,3364182
18/12/2013,103.713,105.059,102.772,105.035,3503005
19/12/2013,104.553,106.117,104.553,105.928,3643982
20/12/2013,105.87,106.975,105.811,105.811,4705450
23/12/2013,106.416,107.521,106.158,107.11,2508366
24/12/2013,106.951,107.856,106.922,107.692,992059
26/12/2013,107.892,109.067,107.862,108.944,2044677
27/12/2013,109.232,109.62,108.479,108.785,2079043
30/12/2013,108.926,109.737,108.544,109.567,1855866
31/12/2013,109.614,110.378,109.502,110.249,2225430
02/01/2014,110.037,110.149,108.856,109.049,2795236
03/01/2014,109.226,110.119,108.914,109.702,2498097
06/01/2014,110.002,110.125,108.914,109.326,2500927
07/01/2014,109.555,111.883,109.549,111.506,3647240
08/01/2014,111.283,111.336,110.066,110.484,2830403
09/01/2014,111.101,111.383,109.649,110.137,2656781
10/01/2014,110.684,110.836,109.49,110.066,2473014
13/01/2014,109.479,109.884,108.068,108.244,3556495
14/01/2014,108.773,109.579,108.08,109.279,2839934
15/01/2014,109.22,110.883,109.026,110.349,2961235
16/01/2014,110.225,111.083,109.796,110.948,2932830
17/01/2014,110.525,112.153,110.419,111.73,4699982
21/01/2014,111.812,111.906,109.79,110.754,6809828
22/01/2014,106.551,107.856,105.605,107.122,8481986
23/01/2014,106.64,107.986,106.216,107.404,4287629
24/01/2014,106.534,107.451,105.588,105.588,4236416
27/01/2014,105.57,105.593,104.424,104.565,3202302
28/01/2014,104.653,104.888,103.542,103.948,3278971
29/01/2014,103.436,104.935,103.383,103.683,3056160
30/01/2014,104.136,104.541,103.66,104.247,2984105
31/01/2014,103.513,104.53,103.06,103.848,3192956
03/02/2014,103.46,103.46,101.52,101.626,4418523
04/02/2014,101.996,102.126,101.309,101.591,2674303
05/02/2014,101.209,102.843,101.209,102.413,2897170
06/02/2014,102.815,103.336,102.709,103.229,2653355
07/02/2014,103.802,104.937,103.465,104.754,2901061
10/02/2014,104.588,104.99,104.163,104.689,2188608
11/02/2014,104.494,106.61,104.488,106.202,2872872
12/02/2014,106.095,107.118,105.942,106.521,2462215
13/02/2014,105.327,107.774,105.114,107.467,2770688
14/02/2014,107.124,108.997,106.964,108.56,2880661
18/02/2014,108.258,108.743,107.75,108.265,2741757
19/02/2014,107.998,109.718,107.803,108.123,2887833
20/02/2014,108.129,109.251,108.028,108.897,3071247
21/02/2014,108.891,109.754,107.927,108.028,3523199
24/02/2014,108.046,109.429,108.046,108.418,2840728
25/02/2014,108.46,109.098,108.081,108.288,2412329
26/02/2014,108.708,109.5,108.483,108.779,2312430
27/02/2014,108.643,109.896,108.631,109.494,2366274
28/02/2014,109.559,109.996,108.536,109.435,2885607
03/03/2014,108.347,109.121,108.046,108.897,2441877
04/03/2014,109.813,110.611,109.736,110.185,2925849
05/03/2014,110.262,111.077,110.161,110.599,2154483
06/03/2014,110.735,111.338,110.457,110.894,2359782
07/03/2014,111.314,111.651,110.622,110.918,2545546
10/03/2014,110.841,111.326,109.837,110.156,2838193
11/03/2014,110.758,111.373,109.949,110.374,2614595
12/03/2014,109.931,110.782,109.86,110.055,2987668
13/03/2014,110.167,110.516,108.572,108.684,3037246
14/03/2014,108.678,108.914,107.685,107.685,3393998
17/03/2014,107.951,110.132,107.951,109.813,3052639
18/03/2014,109.919,111.048,109.653,110.404,2448801
19/03/2014,109.689,110.339,108.448,109.163,2672952
20/03/2014,109.021,111.261,108.844,111.048,3129603
21/03/2014,111.403,111.521,110.161,110.321,7749024
24/03/2014,110.77,111.958,110.735,111.255,3547430
25/03/2014,111.556,115.48,111.521,115.268,6746023
26/03/2014,115.232,115.616,113.447,113.838,4235591
27/03/2014,113.418,113.867,111.887,112.189,4183663
28/03/2014,112.254,113.838,111.763,112.555,3211081
31/03/2014,113.258,114.517,113.117,113.761,5277598
01/04/2014,114.133,115.321,113.932,114.949,3334531
02/04/2014,114.795,114.949,113.761,114.387,3043985
03/04/2014,114.18,114.287,113.678,113.879,2529041
04/04/2014,114.133,114.635,113.046,113.335,3764658
07/04/2014,113.306,115.427,113.217,114.96,4166849
08/04/2014,114.588,114.754,113.879,114.233,3168179
09/04/2014,114.582,116.426,114.417,116.213,3387692
10/04/2014,115.871,117.732,115.634,115.646,5203788
11/04/2014,115.268,116.426,114.813,115.356,2988906
14/04/2014,115.977,117.159,115.764,116.881,3357405
15/04/2014,115.823,116.668,115.492,116.438,3308073
16/04/2014,117.047,117.437,115.244,116.072,5271417
17/04/2014,110.664,112.703,110.522,112.295,6954289
21/04/2014,112.171,113.95,112.135,113.631,3350354
22/04/2014,113.477,114.062,112.998,113.56,2397676
23/04/2014,113.347,113.713,112.354,113.312,2927952
24/04/2014,113.601,113.601,112.307,112.419,2724385
25/04/2014,112.608,112.685,111.763,112.07,2392978
28/04/2014,112.963,114.647,112.632,114.145,3485490
29/04/2014,114.411,115.8,114.304,115.309,2859891
30/04/2014,114.878,116.343,114.86,116.113,2600563
01/05/2014,116.018,116.272,114.151,114.375,2271197
02/05/2014,114.505,114.559,113.028,113.14,1885390
05/05/2014,112.91,113.17,112.171,113.034,1373660
06/05/2014,112.839,112.851,111.846,112.307,1971193
07/05/2014,112.55,113.121,111.118,112.527,2375821
08/05/2014,112.443,113.282,111.891,112.295,1512107
09/05/2014,112.337,113.294,111.974,112.99,1406218
12/05/2014,113.609,114.738,113.502,114.471,2348713
13/05/2014,114.601,114.744,113.989,114.245,1384456
14/05/2014,114.078,114.126,111.855,112.182,3265277
15/05/2014,112.39,112.396,110.672,110.839,2612846
16/05/2014,110.726,111.403,110.523,111.195,2455722
19/05/2014,110.928,111.237,110.589,111.16,2033657
20/05/2014,110.714,110.981,109.792,109.905,1881818
21/05/2014,110.476,111.255,109.941,110.797,1857880
22/05/2014,110.833,110.833,109.989,110.375,1379108
23/05/2014,110.47,110.648,110.155,110.53,1593561
27/05/2014,109.852,110.357,109.335,109.84,2980690
28/05/2014,109.662,109.899,108.746,108.829,2314018
29/05/2014,109.162,109.245,108.384,109.234,1716051
30/05/2014,109.008,109.715,108.479,109.59,2872937
02/06/2014,109.828,110.732,109.775,110.381,1990008
03/06/2014,110.298,110.423,109.448,109.596,1565084
04/06/2014,109.798,110.238,109.495,109.679,1477847
05/06/2014,109.769,110.619,109.329,110.553,1773441
06/06/2014,110.844,111.546,110.506,110.785,2049823
09/06/2014,110.696,111.54,110.541,110.696,1696465
10/06/2014,110.684,110.696,109.269,109.549,2583436
11/06/2014,109.144,109.495,108.193,108.336,2525485
12/06/2014,108.473,108.514,107.539,107.724,2751564
13/06/2014,108.187,108.782,107.902,108.52,1724569
16/06/2014,108.425,108.61,107.736,108.396,2211176
17/06/2014,108.128,108.669,107.926,108.342,1530138
18/06/2014,108.211,109.144,108.063,109.138,2444716
19/06/2014,109.448,109.656,108.401,108.675,2208004
20/06/2014,108.538,108.586,107.831,107.92,6644842
23/06/2014,108.14,108.336,107.593,108.271,2009407
24/06/2014,107.89,108.782,107.385,107.522,2409647
25/06/2014,107.147,107.575,107.034,107.426,1717854
